minbucket	cp	max_depth	min_split	ganancia_promedio
700	0.1	8	1000	0
700	0.1	8	800	0
700	0.1	8	600	0
700	0.1	8	400	0
700	0.1	8	200	0
700	0.1	8	100	0
700	0.1	8	50	0
700	0.1	8	20	0
700	0.1	8	10	0
700	0.1	10	2000	0
700	0.1	10	1000	0
700	0.1	10	800	0
700	0.1	10	600	0
700	0.1	10	400	0
700	0.1	10	200	0
700	0.1	10	100	0
700	0.1	10	50	0
700	0.1	10	20	0
700	0.1	10	10	0
700	0.1	12	2000	0
700	0.1	12	1000	0
700	0.1	12	800	0
700	0.1	12	600	0
700	0.1	12	400	0
700	0.1	12	200	0
700	0.1	12	100	0
700	0.1	12	50	0
700	0.1	12	20	0
700	0.1	12	10	0
700	0.1	16	2000	0
700	0.1	16	1000	0
700	0.1	16	800	0
700	0.1	16	600	0
700	0.1	16	400	0
700	0.1	16	200	0
700	0.1	16	100	0
700	0.1	16	50	0
700	0.1	16	20	0
700	0.1	16	10	0
700	0.1	20	2000	0
700	0.1	20	1000	0
700	0.1	20	800	0
700	0.1	20	600	0
700	0.1	20	400	0
700	0.1	20	200	0
700	0.1	20	100	0
700	0.1	20	50	0
700	0.1	20	20	0
700	0.1	20	10	0
700	0.1	50	2000	0
700	0.1	50	1000	0
700	0.1	50	800	0
700	0.1	50	600	0
700	0.1	50	400	0
700	0.1	50	200	0
700	0.1	50	100	0
700	0.1	50	50	0
700	0.1	50	20	0
700	0.1	50	10	0
700	0.1	750	2000	0
700	0.1	750	1000	0
700	0.1	750	800	0
700	0.1	750	600	0
700	0.1	750	400	0
700	0.1	750	200	0
700	0.1	750	100	0
700	0.1	750	50	0
700	0.1	750	20	0
700	0.1	750	10	0
700	0.1	1000	2000	0
700	0.1	1000	1000	0
700	0.1	1000	800	0
700	0.1	1000	600	0
700	0.1	1000	400	0
700	0.1	1000	200	0
700	0.1	1000	100	0
700	0.1	1000	50	0
700	0.1	1000	20	0
700	0.1	1000	10	0
700	0.2	4	2000	0
700	0.2	4	1000	0
700	0.2	4	800	0
700	0.2	4	600	0
700	0.2	4	400	0
700	0.2	4	200	0
700	0.2	4	100	0
700	0.2	4	50	0
700	0.2	4	20	0
700	0.2	4	10	0
700	0.2	6	2000	0
700	0.2	6	1000	0
700	0.2	6	800	0
700	0.2	6	600	0
700	0.2	6	400	0
700	0.2	6	200	0
700	0.2	6	100	0
700	0.2	6	50	0
700	0.2	6	20	0
700	0.2	6	10	0
700	0.2	8	2000	0
700	0.2	8	1000	0
700	0.2	8	800	0
700	0.2	8	600	0
700	0.2	8	400	0
700	0.2	8	200	0
700	0.2	8	100	0
700	0.2	8	50	0
700	0.2	8	20	0
700	0.2	8	10	0
700	0.2	10	2000	0
700	0.2	10	1000	0
700	0.2	10	800	0
700	0.2	10	600	0
700	0.2	10	400	0
700	0.2	10	200	0
700	0.2	10	100	0
700	0.2	10	50	0
700	0.2	10	20	0
700	0.2	10	10	0
700	0.2	12	2000	0
700	0.2	12	1000	0
700	0.2	12	800	0
700	0.2	12	600	0
700	0.2	12	400	0
700	0.2	12	200	0
700	0.2	12	100	0
700	0.2	12	50	0
700	0.2	12	20	0
700	0.2	12	10	0
700	0.2	16	2000	0
700	0.2	16	1000	0
700	0.2	16	800	0
700	0.2	16	600	0
700	0.2	16	400	0
700	0.2	16	200	0
700	0.2	16	100	0
700	0.2	16	50	0
700	0.2	16	20	0
700	0.2	16	10	0
700	0.2	20	2000	0
700	0.2	20	1000	0
700	0.2	20	800	0
700	0.2	20	600	0
700	0.2	20	400	0
700	0.2	20	200	0
700	0.2	20	100	0
700	0.2	20	50	0
700	0.2	20	20	0
700	0.2	20	10	0
700	0.2	50	2000	0
700	0.2	50	1000	0
700	0.2	50	800	0
700	0.2	50	600	0
700	0.2	50	400	0
700	0.2	50	200	0
700	0.2	50	100	0
700	0.2	50	50	0
700	0.2	50	20	0
700	0.2	50	10	0
700	0.2	750	2000	0
700	0.2	750	1000	0
700	0.2	750	800	0
700	0.2	750	600	0
700	0.2	750	400	0
700	0.2	750	200	0
700	0.2	750	100	0
700	0.2	750	50	0
700	0.2	750	20	0
700	0.2	750	10	0
700	0.2	1000	2000	0
700	0.2	1000	1000	0
700	0.2	1000	800	0
700	0.2	1000	600	0
700	0.2	1000	400	0
700	0.2	1000	200	0
700	0.2	1000	100	0
700	0.2	1000	50	0
700	0.2	1000	20	0
700	0.2	1000	10	0
